Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,itbit,others
2018-01-25 22:00:00 UTC,11132.9181132075,11251.3920657328,11248.4807751938,11753.9969849246,11223.2070253165,12053.1381104453,11258.3238427948,11239.5800996678,11212.8255,11243.0227695168
2018-01-25 23:00:00 UTC,11093.8138095238,11146.7867274596,11135.2542038217,11684.9986486486,11118.4645603476,12036.5708430806,11135.1817948718,11151.2638284839,11140.0311363636,11151.6126740947
2018-01-26 00:00:00 UTC,11155.2932075472,11298.1784254791,11326.6384119403,11837.7319248826,11221.0036708432,12063.0119840268,11223.177493113,11270.9821610738,11236.8415062762,11279.0184796855
2018-01-26 01:00:00 UTC,11204.0476470588,11343.1487832955,11335.0228287462,11892.3529411765,11288.888819848,12124.2940935946,11300.999568672,11319.9462409289,11327.2936966825,11336.8556197816
2018-01-26 02:00:00 UTC,11215.13075,11541.9749987233,11531.6940685858,12057.33926097,11465.1096615182,12242.9989082494,11493.8807189073,11500.5444159544,11510.2560240964,11515.9354079697
2018-01-26 03:00:00 UTC,11301.4140740741,11521.5734775723,11532.7496203705,12036.9690909091,11490.9522701898,12235.5832816424,11524.7557071214,11504.8206773618,11526.4589473684,11541.7793218085
2018-01-26 04:00:00 UTC,11324.5980851064,11467.5755793745,11466.8811031665,12011.152195122,11404.172310786,12158.0849361125,11460.6881230769,11449.0896904441,11459.3594202899,11473.1851399856
2018-01-26 05:00:00 UTC,11294.7353703704,11406.3823416814,11411.2132484077,11986.6835443038,11358.7487707642,12110.3710335523,11403.9906872038,11364.5982719547,11406.9617272727,11391.2999273255
2018-01-26 06:00:00 UTC,11270.8147826087,11378.1289730231,11385.7509814323,11974.3147859922,11308.3564895832,12223.1481481665,11346.4343735225,11354.7941257669,11348.1558846154,11349.8932824427
2018-01-26 07:00:00 UTC,11257.5973684211,11183.5345240852,11182.9310910456,11794.8652985075,11174.2252963344,12139.50939916,11157.5372567409,11196.2166896552,11177.5485357143,11188.5511607911
2018-01-26 08:00:00 UTC,10832.4372357724,10717.4261285415,10722.3690561738,11347.4627810651,10766.896426419,11889.4875552133,10711.723026521,10728.8255752487,10669.1637175793,10759.4186342593
2018-01-26 09:00:00 UTC,10572.9772826087,10487.9397926897,10496.2601771,11149.0629593373,10513.3972563228,11763.5425934444,10494.6671698827,10487.5269233688,10479.4193126023,10545.9971660809
2018-01-26 10:00:00 UTC,10536.923877551,10495.0371350254,10505.7241307106,11158.5829059829,10544.7908519583,11730.9653335705,10511.1069536424,10511.1063581184,10490.4354347826,10537.7510499852
2018-01-26 11:00:00 UTC,10517.6478571429,10462.3201551451,10486.526745247,11146.9897703549,10512.2980963503,11695.416867986,10499.3000681045,10478.1413805743,10479.0338197425,10513.7798923491
2018-01-26 12:00:00 UTC,10568.054609375,10516.1823860135,10533.7284155518,11244.1725373134,10552.7031514476,11685.0167129068,10519.1857676686,10518.372596831,10509.5548529412,10515.2725859788
2018-01-26 13:00:00 UTC,10674.4150819672,10607.4321458024,10652.600326421,11386.8405271829,10659.6721372175,11764.224824956,10646.9781955923,10645.0687579069,10628.9076923077,10641.0796870711
2018-01-26 14:00:00 UTC,10660.3790625,10673.1093998654,10727.3180474111,11435.7852248394,10733.0288602507,11696.3501742339,10697.8529212254,10680.3288533135,10722.7589641434,10705.8471346705
2018-01-26 15:00:00 UTC,10762.4094545455,10892.1268183038,10945.640369656,11616.3599033817,10928.342392784,11835.199403659,10923.1734697856,10910.2980660955,10889.7671311476,10898.4328822734
2018-01-26 16:00:00 UTC,11003.2442622951,11128.4449158101,11156.9008503767,11834.7766666667,11142.8448342312,11991.6614643736,11148.0477784731,11118.0067722919,11119.6694683027,11125.6813668403
2018-01-26 17:00:00 UTC,11087.6296969697,11045.5671476635,11064.869364486,11732.7374798061,11055.12022918,11881.8463524408,11059.9160854504,11025.890212766,11052.0767906977,11036.8487680149
2018-01-26 18:00:00 UTC,10954.144,11028.0287566182,11055.3770074074,11679.4742014742,11039.7031086411,11888.8807625187,11042.4417444444,11023.204491018,11011.015147541,11019.4279336004
2018-01-26 19:00:00 UTC,10942.8644444444,10952.5395302236,10981.1540937896,11597.3258426966,10967.813000811,11859.6121306244,10975.4754413407,10956.6404375,10971.3776818182,10970.0017971015
2018-01-26 20:00:00 UTC,10854.6767241379,10970.0393602087,11016.4140699126,11617.419140625,10982.8468914956,11886.8866884096,10995.8302898551,10957.4833572282,10982.3672173913,10994.1707443739
2018-01-26 21:00:00 UTC,10865.5044,10863.3445967942,10895.0176588629,11534.0698245614,10884.3695855243,11840.306414841,10885.278013544,10849.692674316,10886.6050666667,10877.5061199511
2018-01-26 22:00:00 UTC,10749.4730434783,10824.8077747745,10853.8044795321,11502.3987854251,10833.8922760696,11831.8705527885,10840.4683512064,10815.7465682137,10847.14625,10853.1657370518
2018-01-26 23:00:00 UTC,10894.1569354839,10987.9507124868,10996.7237086093,11633.1837037037,10964.0397578107,11893.5780215628,10960.1307743786,10958.2111840563,11006.7367381974,10992.6391150443
2018-01-27 00:00:00 UTC,11106.889625,11117.8897551044,11137.8558829903,11766.6549295775,11098.99298902,11927.6313949204,11125.9720348837,11102.1448372615,11143.9773593074,11117.9126429861
2018-01-27 01:00:00 UTC,11005.8551190476,10986.3149979553,11003.1643243244,11650.1778210117,10973.9600566343,11898.3392128317,11025.1198181818,10981.0174526066,11011.6847272727,10990.6462552743
2018-01-27 02:00:00 UTC,11055.0943119266,11086.5328473807,11109.1643499726,11720.1158150851,11034.6310452418,11943.3279109054,11060.1748891353,10994.562746051,11071.92,11054.6342961758
2018-01-27 03:00:00 UTC,11044.6646875,11064.0078402396,11126.6137254902,11739.1003891051,11044.7413232601,11906.4640906803,11057.8638061466,11060.5811320755,11111.9881578947,11079.2309112567
2018-01-27 04:00:00 UTC,11054.9360344828,11093.5811416025,11121.4376984127,11786.6731092437,11057.0802185793,11913.8752174363,11089.135846395,11075.678423493,11109.2992405063,11093.6216021602
2018-01-27 05:00:00 UTC,11055.8055,11178.1656942662,11209.5531854332,11862.6966824645,11112.0098124267,11994.3054603413,11151.6450543933,11134.4955109961,11185.5763793104,11150.7500478469
2018-01-27 06:00:00 UTC,11088.2929032258,11331.0014900663,11330.4791053299,11958.7207224335,11260.9674484182,12079.2073293587,11303.4770145423,11308.1046219512,11333.7487162162,11307.897941681
2018-01-27 07:00:00 UTC,11091.9608695652,11215.4859760044,11202.4627854855,11808.906741573,11136.4082063492,12012.9383437577,11176.7186315789,11195.95815427,11209.9894482759,11203.8630127298
2018-01-27 08:00:00 UTC,11054.9364705882,11196.6849927206,11190.2558007566,11765.0926430518,11138.0095261438,12035.8197750089,11172.5933281972,11197.3202809917,11174.4391390728,11198.206385696
2018-01-27 09:00:00 UTC,11035.5863265306,11213.8724491621,11185.7477070829,11822.5927152318,11130.1293275488,11984.0443636795,11150.2720963173,11206.4868115942,11180.0088194444,11200.0665012407
2018-01-27 10:00:00 UTC,11231.872,11258.9580801795,11240.2157379768,11882.5504021448,11183.3143790322,12005.4232745741,11196.9822701149,11256.0108917197,11252.9452173913,11229.3865288667
2018-01-27 11:00:00 UTC,11049.1998809524,10990.7161844573,10986.4679274222,11643.8217336684,10979.0327351219,11863.2531756409,10947.0426843658,11006.9411542497,11003.0648691099,10984.7733822854
2018-01-27 12:00:00 UTC,11071.9984126984,10967.4797340029,10969.5890149894,11606.7675409836,10955.9677777778,11850.6684232868,10945.6311764706,10966.9921044547,10975.3831188119,10974.3451797386
2018-01-27 13:00:00 UTC,11060.3367105263,11034.3714308012,11029.2090422246,11633.4833333333,11007.7548571429,11920.3246441791,11009.4371040189,11046.6074245115,11025.7135416667,11037.7502559727
2018-01-27 14:00:00 UTC,11074.0313559322,10997.1855426426,10991.439054917,11610.6947368421,10975.5584907709,11914.5977851966,10966.739048811,11026.0564736842,10997.750703125,11002.9386015326
2018-01-27 15:00:00 UTC,11015.3284285714,11336.7265460313,11326.3198528272,11903.4877593361,11239.3043489075,12041.2373853639,11249.1624314575,11302.8369274612,11293.737827476,11276.1639769452
2018-01-27 16:00:00 UTC,11152.2718421053,11460.4538479354,11450.7212417302,11951.1284023669,11387.0505073607,12048.3698454421,11434.1065088758,11443.3434109692,11423.8490776699,11437.7336406995
2018-01-27 17:00:00 UTC,11303.9417307692,11506.3356227568,11482.3003726204,11951.4190839695,11392.9687713589,12090.2667186825,11433.6036191537,11498.7265120594,11470.8256643357,11498.027846454
2018-01-27 18:00:00 UTC,11244.5433333333,11458.8184753173,11433.4951325479,11891.2087962963,11339.266509009,12012.4955942672,11385.2956162643,11463.8771780029,11415.9320833333,11414.3757206919
2018-01-27 19:00:00 UTC,11247.7145762712,11488.2477945088,11456.3895250837,11909.0409252669,11364.4611994219,12052.7874177703,11408.8726815102,11493.1122281879,11452.601576087,11436.5750305998
2018-01-27 20:00:00 UTC,11332.1119736842,11598.1404602753,11565.0916852755,12012.1987951807,11454.5005364593,12103.6533146962,11508.7627826784,11590.9947578947,11553.8366077739,11553.2623778502
2018-01-27 21:00:00 UTC,11274.1940322581,11529.7144800926,11537.7759196428,11908.1125230203,11406.5502225755,12107.4425983347,11443.9487525152,11503.6737613293,11503.4414482759,11484.9574918567
2018-01-27 22:00:00 UTC,11243.03125,11514.6056821449,11488.3199160546,11891.4002695418,11387.1805563635,12112.178675202,11461.9090434783,11516.0936050724,11468.0604761905,11479.5747714048
2018-01-27 23:00:00 UTC,11267.808,11431.5837228495,11404.1905729985,11866.270609319,11287.2933991583,12037.3728602801,11345.6918568666,11463.2056779661,11385.1000342466,11360.1698039216
2018-01-28 00:00:00 UTC,11295.4867307692,11532.5046950247,11503.015385406,11934.8874213837,11362.3568964022,12087.8402606886,11436.2830728242,11539.3786391437,11487.0574825175,10730.16469387755
2018-01-28 01:00:00 UTC,11323.6662,11497.7294390966,11458.4806553192,11869.6407185629,11308.6955880815,12092.1790490208,11393.1910703667,11516.8389409985,11455.121559633,11422.630952381
2018-01-28 02:00:00 UTC,11322.035106383,11477.0499716852,11410.2269501335,11898.3798798799,11286.8261941521,12119.8881882567,11361.2300532623,11487.1119444444,11436.6399342105,11378.2014790468
2018-01-28 03:00:00 UTC,11311.3974074074,11529.1061911834,11460.7073781743,11902.8269565217,11307.1106829269,12110.3559271159,11391.2082571075,11531.6629674797,11463.5065909091,11433.4953373016
2018-01-28 04:00:00 UTC,11356.640877193,11714.0488416778,11626.0469122637,12004.5546184739,11407.2525834428,12161.2881841403,11491.5408612144,11692.2455381166,11600.9057983193,11543.5029106029
2018-01-28 05:00:00 UTC,11416.5794444444,11926.6947624795,11803.0257900593,12142.9320102433,11553.0379515963,12224.3785021513,11656.1486556808,11930.6061936786,11828.2648691099,11724.878520626
2018-01-28 06:00:00 UTC,11457.4170512821,12042.1690235794,11912.4088868697,12221.2577622378,11620.5524022124,12342.0731270763,11748.2953703704,12014.6854204661,11813.0412307692,11777.0949827652
2018-01-28 07:00:00 UTC,11470.630990099,12051.372181326,11855.9140081798,12208.1492957747,11610.2455146666,12382.5441210977,11722.8546153846,12041.6775440658,11790.193622291,11728.7478738384
2018-01-28 08:00:00 UTC,11838.0321698113,11975.6598513667,11833.6960877598,12195.4162895928,11544.3753577611,12301.1028582539,11666.1980113636,11968.25,11720.4982517482,11709.1920677363
2018-01-28 09:00:00 UTC,11758.8079775281,11882.346536343,11774.8290136411,12155.2946996466,11497.9966516853,12282.9279059187,11625.6135215054,11881.5880978763,11678.9832905983,11682.2526770294
2018-01-28 10:00:00 UTC,11593.2072307692,11902.0298811561,11785.2981294963,12151.0862969005,11423.0449150185,12301.1382512478,11564.7487447699,11924.2976121931,11669.1628220859,11645.9456588805
2018-01-28 11:00:00 UTC,11662.5971666667,11902.3593046596,11731.3227666667,12149.8087264151,11384.8278742836,12348.2100941225,11550.6434309623,11921.3429719854,11650.218872549,11653.0732885906
2018-01-28 12:00:00 UTC,11609.8740816327,11892.0320763745,11723.417815195,12175.6204836415,11409.2283707697,12306.6875560734,11566.0548178808,11894.3347646104,11682.6909504132,11670.8450912251
2018-01-28 13:00:00 UTC,11609.0021590909,11757.2462608441,11592.0807735007,12049.2474758324,11294.704494655,12249.2055852654,11460.3742756184,11761.1273410405,11526.7541401274,11526.4167096774
2018-01-28 14:00:00 UTC,11528.0620338983,11763.8902159957,11617.1585579398,12089.856259905,11352.5805787038,12240.550025066,11496.1833574007,11795.6593268379,11572.2921910112,11569.6960455764
2018-01-28 15:00:00 UTC,11518.153877551,11809.0250790124,11637.8232816823,12138.8880668258,11394.0757769338,12256.4444607965,11528.9964768212,11813.5713519313,11613.904,11612.6357012751
2018-01-28 16:00:00 UTC,11411.6638888889,11785.8410017491,11642.0459428257,12126.88125,11376.9950380313,12245.623132925,11574.319078341,11800.8447133758,11624.5236363636,11582.1869406868
2018-01-28 17:00:00 UTC,11377.8962962963,11772.2392578989,11646.2155976203,12090.5903594772,11397.4920622986,12150.494254278,11603.6061266094,11802.0104609475,11620.8820348837,11601.3432197729
2018-01-28 18:00:00 UTC,11358.4245833333,11787.294839482,11639.7528388747,12107.7346020761,11408.7309748743,12124.1091872039,11571.5314373089,11788.4532569361,11597.5748076923,11586.2546875
2018-01-28 19:00:00 UTC,11293.6076923077,11781.0970009137,11614.6780000001,12084.1792656588,11379.8089045509,12109.5601149438,11516.3292497532,11761.2149928264,11554.7510606061,11561.8709776752
2018-01-28 20:00:00 UTC,11370.4816,11879.5902258476,11719.4302118839,12150.5593380615,11427.2697791581,12178.7752639749,11564.2284399376,11880.5043879908,11628.1854938272,11624.8303967328
2018-01-28 21:00:00 UTC,11361.9103448276,11906.1058143805,11753.2561588862,12189.1138947369,11480.0594831081,12183.352800137,11611.1192878338,11917.5272879331,11689.6438333333,11642.0372803667
2018-01-28 22:00:00 UTC,11387.6491304348,11900.175130017,11745.9055078125,12156.3881040892,11518.0917371937,12157.5291659503,11631.5760641399,11930.5647926712,11711.2083823529,11637.5306511628
2018-01-28 23:00:00 UTC,11353.4942,11848.3817798081,11701.9441739766,12118.3623762376,11522.6854044683,12079.8550017615,11624.4077807018,11886.5558490567,11694.4803092784,11635.9842716711
2018-01-29 00:00:00 UTC,11375.7871428571,11881.1468367471,11737.6634425287,12139.3580912863,11533.5493378089,12108.405148397,11662.8701943844,11901.738581363,11702.0215957447,11646.7612135923
2018-01-29 01:00:00 UTC,11349.6573333333,11601.1271584037,11489.250842246,11922.4449093445,11361.1718066683,12022.0579705578,11417.9679933334,11648.2266374452,11470.1611428571,11427.3440985733
2018-01-29 02:00:00 UTC,11370.8868,11511.802262157,11369.8354549265,11811.6302367942,11235.8551818538,11987.1166975078,11315.6446224833,11541.5905533981,11354.6531858407,11330.1729064039
2018-01-29 03:00:00 UTC,11385.4583333333,11492.8872023447,11384.8124629774,11851.5935,11267.4456031641,11978.5192557949,11311.327062635,11519.6611287478,11361.2108396947,11331.8484793187
2018-01-29 04:00:00 UTC,11347.8043137255,11598.4387043158,11474.5166819974,11897.6326271187,11277.3395641025,12041.8064733934,11374.6900289855,11616.4165149137,11410.5848427673,11400.6094603598
2018-01-29 05:00:00 UTC,11346.309787234,11589.6443249987,11460.5156394317,11916.9036290323,11242.3454964659,12052.5343670109,11357.778540146,11611.5368336315,11392.9026363636,11391.6342668863
2018-01-29 06:00:00 UTC,11303.9329310345,11402.172305036,11306.6946031745,11773.2845777234,11113.4342245296,11918.787335163,11213.8518757613,11436.788292011,11271.5865895954,11249.7120584079
2018-01-29 07:00:00 UTC,11165.7162264151,11346.8759316431,11240.4284791454,11718.63374613,11056.3089409092,11817.6532624647,11130.4497911833,11357.6618455366,11174.7698473282,11214.9712896623
2018-01-29 08:00:00 UTC,11224.5266666667,11341.1030288382,11266.140635593,11726.9543189369,11076.0411421211,11846.6248948919,11088.203986014,11327.8219208574,11174.9420634921,11212.0889080708
2018-01-29 09:00:00 UTC,11330.1593103448,11368.3342857947,11279.5346784419,11783.0783687943,11062.2917965368,11871.0048641776,11098.2839337748,11384.5083050848,11199.8798461538,11214.5515710383
2018-01-29 10:00:00 UTC,11232.67,11405.1770682879,11325.9897897027,11819.5615942029,11076.714363104,11891.0192892886,11128.4967721519,11444.4046192893,11268.6825225225,11279.2511678832
2018-01-29 11:00:00 UTC,11191.3092857143,11222.0986829825,11147.3103199307,11673.7396226415,10950.7486702849,11814.3929153339,11002.8253743961,11269.8145045045,11196.1103278689,11188.7170474169
2018-01-29 12:00:00 UTC,11227.3543333333,11240.7314777959,11130.8300098716,11682.1705539358,10906.923122114,11836.4924847523,10965.2307078189,11246.042308642,11066.6734798535,11142.877962578
2018-01-29 13:00:00 UTC,11153.2482758621,11281.3105056495,11153.8874599897,11705.5817934783,10942.6077597747,11868.997142588,10974.6928330206,11303.4187808041,11096.3173378076,11170.1934918649
2018-01-29 14:00:00 UTC,11290.032,11366.7416137326,11248.2758263158,11811.6769953052,11089.5091479821,11957.1533103314,11106.7906688964,11378.2548775056,11187.6037692308,11257.8404311649
2018-01-29 15:00:00 UTC,11321.2139393939,11323.3745303566,11207.3692189501,11825.2649754501,11035.7687455621,11884.1812630037,11059.522879668,11328.4780279232,11151.0359708738,11242.8166405023
2018-01-29 16:00:00 UTC,11312.0949056604,11371.6415722431,11242.8401249178,11817.7756756757,11064.2385270667,11912.68085173,11091.3762620088,11384.3708316008,11181.9388219895,11235.836329588
2018-01-29 17:00:00 UTC,11267.5861702128,11386.7790274061,11235.0024802805,11846.817578125,11132.6335621303,11926.0071575326,11141.3916277472,11395.4450065876,11184.8207581227,11249.8008520527
2018-01-29 18:00:00 UTC,11147.7542105263,11336.5380304175,11211.4042857143,11840.3070833334,11153.1304722106,11914.9735388736,11158.1928870675,11368.01875,11186.7635549133,11218.2645530939
2018-01-29 19:00:00 UTC,11197.4665789474,11276.7252544282,11177.8535759494,11802.2404157043,11144.5154094827,11934.5016784838,11159.2914038462,11328.9767366947,11174.8355378486,11199.4053559322
2018-01-29 20:00:00 UTC,11133.5166666667,11268.4122909953,11173.6880518135,11810.0890282132,11132.5772134595,11914.6803763132,11147.132356935,11297.3556062992,11136.4746860986,11189.8011596789
2018-01-29 21:00:00 UTC,11157.7118965517,11277.5272999001,11197.646764706,11820.9846534653,11153.1290591016,11881.2242474139,11179.8547151424,11306.0070189274,11173.977884058,11235.0443899782
2018-01-29 22:00:00 UTC,11130.7159183673,11177.8462980309,11104.8042279412,11751.2757281553,11088.7729660024,11901.9520491564,11126.9769441517,11227.1320091324,11128.7972,11126.5692693809
2018-01-29 23:00:00 UTC,11117.6326666667,11201.3887328442,11131.6988461539,11756.3369193154,11098.7402375407,11886.8983000095,11104.0832104752,11218.5884528302,11128.2110185185,10563.370134443001
2018-01-30 00:00:00 UTC,11147.870877193,11212.1837276504,11181.5683089065,11782.943575419,11127.7552011986,11907.6929199543,11139.595401322,11225.0337521815,11131.2618691589,11160.1984510508
2018-01-30 01:00:00 UTC,11097.2892857143,11014.7090013303,11036.8518340858,11638.6962264151,11009.3436065929,11875.7350366337,10980.8888129496,11060.1355699482,11043.4425957447,11005.2703989704
2018-01-30 02:00:00 UTC,11061.1998717949,10972.9722609252,10947.8459027778,11588.7354107649,10927.6913438867,11787.3962626823,10945.5114223002,11006.4004460432,10947.1464534884,10946.9720326032
2018-01-30 03:00:00 UTC,10895.5148275862,10890.883619934,10880.9266243263,11544.2710227273,10873.8451152383,11772.9816172681,10872.9432535528,10939.3408252427,10870.7660981912,10892.0886329921
2018-01-30 04:00:00 UTC,10824.6601818182,11029.0054830331,10998.2005614568,11680.2747191011,10961.5230740037,11895.5616383784,10990.2688365095,11027.799880597,10970.7865727699,10994.9469565217
2018-01-30 05:00:00 UTC,10846.281,11023.9811210838,10979.7780789022,11682.6031914894,10948.4062860809,11799.7896726056,10992.1959445844,11002.2993803786,10968.8366666667,10980.8999144395
2018-01-30 06:00:00 UTC,10910.0836734694,11002.7184480464,10956.3527729258,11667.3050387597,10946.7064170432,11812.9871003842,10971.7226627219,10981.6171860817,10970.764787234,10972.5832077503
2018-01-30 07:00:00 UTC,10931.7388764045,10987.3307879222,10934.9774861879,11659.6797250859,10919.9434964706,11820.0190656841,10941.161456422,10983.2459031877,10939.5444776119,10943.6678306093
2018-01-30 08:00:00 UTC,10841.350483871,11096.5505613961,11029.786528404,11729.2158690176,10981.171394892,11837.9731798159,11007.1467335244,11077.0494059406,11008.5944370861,11033.4662650602
2018-01-30 09:00:00 UTC,10776.5630357143,10962.4201167873,10882.1086780715,11583.1798918919,10901.3227027027,11762.3315066125,10905.6977510917,10975.2526327945,10890.1138629284,10922.7169197397
2018-01-30 10:00:00 UTC,10941.2337209302,10900.2503285755,10825.5799568965,11530.304496788,10836.9634016028,11728.3076358398,10831.4326845638,10893.6786196319,10822.4810384615,10838.8357458076
2018-01-30 11:00:00 UTC,10862.0866666667,10954.5506320925,10872.4127745062,11569.6677669903,10877.7250518672,11728.1925851297,10885.0188100687,10974.6369333333,10871.2669322709,10893.7828797191
2018-01-30 12:00:00 UTC,10975.4045238095,10990.6199835393,10927.2570671379,11591.2883333333,10906.2395081967,11713.8745544598,10898.5245309381,11004.2363274336,10895.850661157,10940.0556956727
2018-01-30 13:00:00 UTC,10739.2251470588,10659.2172894009,10566.6156529241,11321.079516129,10579.9570173769,11536.962974756,10595.8872688287,10723.6729847095,10631.8698412698,10320.780937240801
2018-01-30 14:00:00 UTC,10579.6985714286,10563.0733915492,10488.9508404255,11205.3849122807,10499.4511793412,11444.0167482033,10504.4615240083,10578.6480627306,10518.5670408163,10552.2043322296
2018-01-30 15:00:00 UTC,10495.077,10354.1025756799,10323.1502790396,11025.4080980683,10330.9830418101,11178.7471154763,10345.524513588,10377.1138396625,10355.378490099,10370.7067648527
2018-01-30 16:00:00 UTC,10461.7874545455,10395.3696050509,10362.2440840254,11083.6015312132,10367.2696634832,11279.0044624119,10363.9968746609,10387.6882179931,10359.4941707317,10394.0568767464
2018-01-30 17:00:00 UTC,10490.0090384615,10368.4333868455,10330.8325931677,11024.3868988391,10317.8056097976,11221.1191906263,10320.4476413427,10379.0784651163,10350.9362464986,10385.6686015832
2018-01-30 18:00:00 UTC,10092.2351136364,10025.9531005924,9936.65939587874,10750.4632704995,9947.23523001831,11020.0818572208,9946.95733452592,10043.9168663282,9949.10069849691,9975.15373134337
2018-01-30 19:00:00 UTC,10127.1524096386,10188.0170769764,10037.9895883294,10832.2713967724,10057.5503925061,10952.679075574,10037.7424264282,10211.2820990099,10071.5285133495,10044.5581333334
2018-01-30 20:00:00 UTC,10109.6471111111,10232.729993045,10059.4439699194,10799.4861423221,10065.2664073551,11112.7769596065,10039.9057985364,10272.3838754864,10109.1130194805,10048.9729480951
2018-01-30 21:00:00 UTC,10079.4196825397,10231.3374396507,10057.4788384372,10812.7766839378,10060.84831815,10988.8657614005,10064.288282872,10236.2138586031,10091.2424948454,10048.3361666197
2018-01-30 22:00:00 UTC,10096.3266129032,10396.2446778048,10163.9904635762,10924.5478915663,10166.6998329312,11100.929056131,10170.7394647888,10397.4127328557,10180.970075188,10169.2227030862
2018-01-30 23:00:00 UTC,9941.28296296296,10179.4835473047,9947.40589847248,10700.4282608696,9978.05049207667,10985.0882482216,9981.57679560897,10175.2077451635,9989.67473684211,9972.51627264355
2018-01-31 00:00:00 UTC,9770.11271186441,9986.19060908517,9768.66576742726,10516.0008655804,9818.2111849282,10902.8169723686,9811.49368373221,9965.75877683475,9846.03849878934,9825.3777696437
2018-01-31 01:00:00 UTC,9643.2175,9919.25982054687,9666.26044365816,10421.1573151751,9714.14902788525,10825.0259160575,9676.62011985248,9893.39074992443,9727.74355437666,9692.52572178477
2018-01-31 02:00:00 UTC,9816.59340425532,10082.1554940358,9848.42365743073,10588.6391791045,9861.40874915825,10856.0593261107,9872.16940471869,10146.7366932669,9875.37871428572,9847.72902852737
2018-01-31 03:00:00 UTC,9875.03127272727,10048.3010626857,9881.62101193114,10597.5059782609,9906.3897100156,10832.6276199252,9907.74347012989,10103.1506382979,9906.77986666667,9879.10040883076
2018-01-31 04:00:00 UTC,9769.89090909091,9915.56828854233,9775.05823993682,10492.4196428571,9791.23178605369,10712.846028093,9814.61350414837,9958.17298192773,9824.12264094955,9771.6659107271
2018-01-31 05:00:00 UTC,9805.31418181818,9941.17724061512,9785.915569044,10491.9734138973,9792.99737047733,10640.44454606,9792.53079718639,9963.37851084814,9813.92972286374,9800.7739114391
2018-01-31 06:00:00 UTC,9967.86368421053,10124.5999158238,9950.8504275654,10628.2330106486,9957.03274802461,10743.1531369055,9965.13288231154,10133.6230609896,10022.8605980066,9965.20195642506
2018-01-31 07:00:00 UTC,10025.8632835821,10217.1314279428,10107.0290160428,10719.5225328948,10076.695246967,10791.7687073302,10107.5274610245,10237.4873167539,10112.9917254902,10096.746509009
2018-01-31 08:00:00 UTC,10218.1980246914,10254.492498741,10167.3651677853,10779.1403716216,10144.6858619025,10781.1668965554,10147.39907743,10263.3122413793,10158.0596515679,10171.7597748592
2018-01-31 09:00:00 UTC,10068.9889156627,10115.7895110323,10039.9787876106,10643.9802065404,10020.4259953704,10661.7743890649,10029.7175062344,10136.4949022556,10052.4375845411,10034.5718716578
2018-01-31 10:00:00 UTC,11229.2189411765,10181.7130172636,10120.7846072685,10719.7324561404,10097.9453201787,10710.3933607159,10113.4828128725,10192.4103822441,10132.8550331126,10100.0765330758
2018-01-31 11:00:00 UTC,10185.2579245283,10251.4903615237,10197.6119751166,10764.534870317,10151.6943238636,10734.0969489335,10179.291416185,10244.7732574974,10197.731640625,10161.4223140496
2018-01-31 12:00:00 UTC,10238.4159322034,10336.94072716,10253.6854606591,10845.4795992714,10230.1997796763,10814.7864297022,10230.597679558,10316.468029703,10220.5016460905,10247.7280532044
2018-01-31 13:00:00 UTC,10292.6333928571,10256.5172173466,10166.4974895978,10760.4811781609,10163.3546704332,10811.7170932734,10148.7930482257,10264.6704808743,10185.5342038217,10164.3778126401
2018-01-31 14:00:00 UTC,10209.0468088418,10052.6722292038,9981.95719954647,10543.6564068692,10016.7284652635,10749.0613993575,9970.43070501973,10071.6006,10042.8223304989,9985.29446669091
2018-01-31 15:00:00 UTC,10012.6005555556,10017.221809572,9939.92260634184,10512.5195754717,9923.82424310008,10585.8071147113,9914.99749676577,10031.4010590278,9946.67937694704,9870.21783796976
2018-01-31 16:00:00 UTC,10040.2392307692,9959.14253040186,9887.10567439412,10465.4588235294,9871.89998573222,10430.5490534648,9876.50646105916,9965.10927472526,9872.76889212828,9846.15982246237
2018-01-31 17:00:00 UTC,9966.46508474576,10084.4803411122,10001.8977857143,10573.0594704684,9981.16407727631,10509.4810850658,9971.70727122831,10100.4196712329,9991.65780269058,9963.05817815803
2018-01-31 18:00:00 UTC,9940.42206349207,10055.8528293446,9996.9190604027,10549.3364431487,9986.85141484249,10554.1851980206,9983.33108333331,10081.4035138249,10006.6896022727,9960.54799774392
2018-01-31 19:00:00 UTC,9908.98737704918,10038.3013961466,9957.36623707243,10538.4323741007,9946.84954798552,10518.584665637,9957.73005514707,10080.7093002029,9976.05814616756,9911.41285545024
2018-01-31 20:00:00 UTC,10050.3905128205,10121.0560995671,10020.5985322896,10562.814801444,9992.72269446168,10598.9554587942,9994.48939068103,10135.1855869873,10042.0354615385,9990.76746216532
2018-01-31 21:00:00 UTC,10097.3038666667,10095.1904907363,9996.18723919917,10545.310041841,9956.83881997987,10584.6393221837,9951.71261333335,10114.6303006329,10002.6705657895,9966.80271317828
2018-01-31 22:00:00 UTC,10107.4556896552,10175.016098461,10030.145296846,10587.9423529412,9993.29672689363,10611.8160935689,9995.03093289691,10167.5395314426,10008.995,9996.69145299149
